pool,mode,horizon,strategy,components,threshold,signals,win_rate,average_return,median_return,profit_factor,worst_return,best_return,robust_mean,score
WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf,1,1,1139,0.5899912203687445,0.013813882241635102,0.004637681159420204,1.7277336386945668,-0.6900149031296572,1.552941176470588,0.008230941687993334,71.79721943865268
WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low,1,1,11188,0.5857168394708616,0.013112882408694054,0.003106796585057414,1.7274544569498285,-0.98789313904068,9.459081836327346,0.006253895431025085,67.75287466589953
WINNERS_10D,AND,10,Secondary: Breakdown + 50D Support,1,1,2020,0.5445544554455446,0.020463963224428026,0.006781951442968448,1.5589631595443127,-0.8990566037735849,3.9537037037037033,0.008667592130673718,72.3462335878224
WINNERS_10D,AND,10,Reversal: 50D Support + RSI + Higher Low,1,1,596,0.5822147651006712,0.0555625249475863,0.014692597996069257,2.433745792328856,-0.7861538461538462,9.459081836327346,0.021166662111616847,55.460924637576284
WINNERS_10D,AND,10,Reversal: 50D Support + Hammer,1,1,2101,0.5578296049500238,0.018665020433147127,0.00217104753043329,1.6608652481507586,-0.7945071113290829,6.290448343079922,0.003333178943851531,65.7647911138647
WINNERS_10D,AND,10,Reversal: Bottom Reclaim + Support,1,1,5073,0.547604967474867,0.02318241734215144,0.008645533141210304,1.506450098099767,-0.999015561015561,13.976958525345621,0.0036490772008951813,70.48845233572361
WINNERS_10D,AND,10,Reversal: 50D Support + Volume,1,1,5511,0.5790237706405371,0.010247060610340246,0.003842459173871271,1.314274464585417,-0.999015561015561,5.148387096774193,0.0011101592308307036,57.370060597046525
WINNERS_10D,AND,10,Reversal: 50D Support + RSI,1,1,4250,0.5341176470588235,0.03477397921408415,0.008318868695119441,1.5631269820155618,-0.9990229231019346,13.976958525345621,0.0009598305579162961,65.97863228291405
WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low,2,2,759,0.6060606060606061,0.012016427562907944,0.0036720190565124877,1.8542811460566673,-0.5219902912621359,0.793939393939394,0.007825936722120723,53.61567984723409
WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low,2,1,11568,0.5848029045643154,0.013253844375989306,0.003162821728602605,1.7211144363301896,-0.98789313904068,9.459081836327346,0.006340893788188068,67.84878177430154
WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support,2,1,3159,0.5609370053814499,0.01806622905557676,0.0055082623935902575,1.5971421176657277,-0.8990566037735849,3.9537037037037033,0.008312596861040767,71.92137439345834
WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI + Higher Low,2,2,22,0.6363636363636364,0.02476131938216808,0.01167076831543945,1.7561912259081394,-0.27922077922077915,0.31847133757961776,0.01077512803943238,1.910357289855385
WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI + Higher Low,2,1,1713,0.5866900175131349,0.02819879026011449,0.006211180124223725,2.0978999004439864,-0.7861538461538462,9.459081836327346,0.011606368754270768,81.14483124439336
WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Hammer,2,2,16,0.625,0.06973526930688927,0.00753884912221936,11.105722980655194,-0.060691144708423406,0.7375886524822697,0.06973526930688927,1.4504661894666322
WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Hammer,2,1,3224,0.5688585607940446,0.016697721927529236,0.002820880082756383,1.6658490065154712,-0.7945071113290829,6.290448343079922,0.004602484421374885,67.07500543796846
WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support,2,2,218,0.5412844036697247,0.025523690293368016,0.0075019875372351885,1.8175218825410255,-0.41428571428571426,1.552941176470588,0.015243658993794072,16.84557987448995
WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support,2,1,5994,0.5558892225558892,0.021317025453120187,0.007259552042160777,1.5172467780886814,-0.999015561015561,13.976958525345621,0.0038125895211295687,70.95230993178264
WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Volume,2,2,166,0.5542168674698795,0.007254796348510757,0.00203963830885312,1.3507329561053723,-0.5,0.31847133757961776,0.0053686354925646515,8.746987460687496
WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Volume,2,1,6484,0.5815854410857495,0.010950226203416825,0.003915811021388271,1.3588177889154411,-0.999015561015561,5.148387096774193,0.0022842289898530464,60.17812620806342
WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI,2,2,47,0.5957446808510638,0.016914235968668808,0.018494055482166427,1.542144126316875,-0.27922077922077915,0.31847133757961776,0.010358646803213398,4.128693512753739
WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI,2,1,5342,0.5454885810557843,0.03046208432095705,0.006696899666540079,1.5758293063952549,-0.9990229231019346,13.976958525345621,0.001506423167563897,67.06725563487538
WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support,2,1,13208,0.5794215626892792,0.014237139165794492,0.003332222962469489,1.682246299806671,-0.98789313904068,9.459081836327346,0.006402705894449488,68.10859625669694
WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low,2,2,596,0.5822147651006712,0.0555625249475863,0.014692597996069257,2.433745792328856,-0.7861538461538462,9.459081836327346,0.021166662111616847,55.460924637576284
WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low,2,1,11188,0.5857168394708616,0.013112882408694054,0.003106796585057414,1.7274544569498285,-0.98789313904068,9.459081836327346,0.006253895431025085,67.75287466589953
WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer,2,2,646,0.5712074303405573,0.009265288556063723,0.0015668806981553596,1.961517307043207,-0.25903614457831325,0.4485714285714286,0.0060374707604306296,38.86968468890209
WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer,2,1,12643,0.581823934192834,0.014232125279703712,0.003070624360286489,1.7062273236187133,-0.98789313904068,9.459081836327346,0.005598282606174831,67.70446120335536
WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support,2,2,1767,0.5840407470288624,0.031771401968769396,0.009985734664764712,1.944220957654326,-0.98789313904068,9.459081836327346,0.011177408869344013,83.21248215539194
WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support,2,1,14494,0.5725817579688147,0.014362582053704139,0.0033983256739648082,1.5559708934644478,-0.999015561015561,13.976958525345621,0.004184747368451498,65.48017983031882
WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume,2,2,1252,0.5886581469648562,0.009176079292385605,0.002014149757003869,1.5984167550496045,-0.5947777777777778,0.6442307692307692,0.00541629290853737,62.8586024523509
WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume,2,1,15447,0.5830905677477828,0.01240953118003414,0.0035211267605634866,1.52929331287559,-0.999015561015561,9.459081836327346,0.004344538512919306,65.49054142644336
WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI,2,2,596,0.5822147651006712,0.0555625249475863,0.014692597996069257,2.433745792328856,-0.7861538461538462,9.459081836327346,0.021166662111616847,55.460924637576284
WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI,2,1,14842,0.5710820644118043,0.01761090656108107,0.0033631061272192397,1.5926755728265056,-0.9990229231019346,13.976958525345621,0.0025631045321552353,67.23590862424598
WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,2,1,2616,0.5531345565749235,0.028460424534444213,0.008339722326995536,1.7671527175427346,-0.8990566037735849,9.459081836327346,0.011216913010637328,76.8565692657119
WINNERS_10D,AND,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,2,2,55,0.5454545454545454,0.06294530025832784,0.004731488052992505,2.9617079753892703,-0.26572815533980587,1.6224489795918364,0.034065602492892505,4.370173882185941
