pool,mode,horizon,strategy,components,threshold,signals,win_rate,average_return,median_return,profit_factor,worst_return,best_return,robust_mean,score
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support,3,2,2302,0.6138140747176368,0.03656111619772169,0.01229922992299226,1.992358170951476,-0.9030172413793103,6.198935462408517,0.02004855671754293,94.22442244224419
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support,3,1,12071,0.6079860823461188,0.02163564385375169,0.0068212824010915885,1.7514646523235884,-0.9834088927637314,6.198935462408517,0.0127849855143514,84.70470093658224
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support,3,2,680,0.6102941176470589,0.020332478777952405,0.005365059964651975,1.9620646370973522,-0.631116504854369,0.9121212121212121,0.015104794741039373,58.03962589990259
WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume,3,3,84,0.5476190476190477,0.01716408238182398,0.0026395059948306487,1.716922043737396,-0.5445829338446788,0.534375,0.010932625543050776,5.7634938736264125
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume,3,1,14073,0.6067647267817807,0.01959184048276987,0.006685017695635231,1.6116088032161302,-0.9846058534501175,6.810090328266138,0.009990637668927459,82.09858200619189
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume,3,2,1774,0.6082299887260428,0.020800785259085016,0.005283046044873507,2.0005392335883623,-0.9030172413793103,0.9121212121212121,0.015402943380364124,85.51449206892822
WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer,3,3,3,0.0,-0.005447047447726468,-0.000764818355640573,0.0,-0.015576323987538832,0.0,-0.005447047447726468,0.0
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer,3,1,11525,0.6104121475054229,0.021185565334476367,0.0063331222292590805,1.7542578936652156,-0.9211320754716981,7.915789473684212,0.010918615008608823,82.93880292840093
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer,3,2,1266,0.6018957345971564,0.017841760393050205,0.004373508280879457,1.9925540636839827,-0.631116504854369,1.021276595744681,0.012043781706820153,80.15472788382492
WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bull Engulf + Support,3,3,337,0.5845697329376854,0.0016674179916959428,0.0027728187792002146,1.0975112556862685,-0.6053897978825795,0.4585987261146496,-0.0009808739566039813,14.985438029082262
